Account,trade_date,daily_pnl,daily_volume,avg_trade_size,num_trades,daily_fees,win_count,closing_trade_count,pnl_volatility,net_signed_size,buy_volume,win_rate,fee_pct_of_volume
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-05,509.89502500000003,13022.36,566.1895652173913,23,1.98077332,8.0,8,63.965902494997756,6.3767099999999735,6716.889999999999,100.0,0.015210555690366414
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-06,672.937638,18842.16,483.1323076923077,39,4.0094524,11.0,13,107.52414856915433,-9528.94943,10362.94,84.61538461538461,0.021279154831505515
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-07,244.308764,26802.87,487.32490909090905,55,5.80428801,16.0,17,32.29010046962187,6975.82452,19417.82,94.11764705882352,0.021655472007288772
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-08,0.0,6120.08,510.00666666666666,12,0.857477,0.0,0,0.0,4261.2,6120.079999999999,,0.01401087894275892
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-09,0.0,10997.89,845.9915384615384,13,2.63131206,0.0,0,0.0,2889.77,10997.89,,0.0239256080939162
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-10,306.01248,8995.01,529.1182352941177,17,2.3797924200000002,4.0,4,64.28724376638158,2564.61,8995.01,100.0,0.026456806829564396
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-11,17.244509,15536.8,554.8857142857142,28,3.3476010400000002,2.0,4,29.442434418419385,-919.357,6500.57,50.0,0.021546271046805007
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-12,22.294566,1784.16,1784.16,1,0.599477,1.0,1,,-826.0,0.0,100.0,0.0335999574029235
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-13,-1.2672399999999993,3280.19,364.46555555555557,9,0.37254174,2.0,3,10.897398771474473,-97.96399999999998,3030.3,66.66666666666666,0.011357321984397246
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-14,189.766701,20610.670000000002,896.1160869565218,23,6.08535,19.0,20,19.06711670785899,-256.229,1226.49,95.0,0.029525241052328722
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-15,12.546482000000001,9537.75,733.6730769230769,13,3.084687,11.0,11,1.0740183999769364,-9338.1,0.0,100.0,0.03234187308327436
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-16,-6.342484000000001,3988.83,569.8328571428572,7,1.220354,2.0,5,12.707779274772253,3782.7000000000003,3022.52,40.0,0.030594284539576768
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-17,-31.277088,2116.03,705.3433333333334,3,0.5310239999999999,0.0,1,,-4.8880300000000005,0.0,0.0,0.025095296380486094
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-18,0.0,1249.97,624.985,2,0.41998599999999997,0.0,0,0.0,220.69088,500.02,,0.03359968639247342
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-19,-2.8135689999999993,6074.34,506.195,12,1.261237,2.0,7,5.026531002599701,-8946.91754,0.0,28.57142857142857,0.020763358652956535
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-20,-147.78931200000002,13885.15,771.3972222222222,18,4.1857109999999995,14.0,17,59.41210458789409,-1390.25832,7634.47,82.35294117647058,0.03014523429707277
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-21,-691.770709,5215.49,372.53499999999997,14,1.212456,2.0,10,81.4376762209584,-19061.77,723.9100000000001,20.0,0.023247211671386582
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-22,-453.150749,1499.89,499.96333333333337,3,0.50396,0.0,3,69.08861130911383,-94.04,0.0,0.0,0.03359979731847002
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-23,0.0,748.95,374.475,2,0.251646,0.0,0,0.0,-5695.0,0.0,,0.03359983977568596
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-24,-128.478223,14763.33,527.2617857142857,28,3.161109,11.0,17,93.45264262644885,-7689.96571,6299.86,64.70588235294117,0.0214118969094371
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-26,69.285,2249.9,749.9666666666667,3,0.08228819999999999,1.0,1,,7607.17,2249.9,100.0,0.0036574158851504506
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-30,440.074472,7294.98,455.93625,16,2.2187075899999997,3.0,3,136.1992551408896,16292.1468,7294.98,100.0,0.030414169607044843
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-31,358.11305600000003,1000.12,333.37333333333333,3,0.216055,2.0,2,50.87120779642207,1.0600000000000023,500.18999999999994,100.0,0.02160290765108187
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-01,-587.280998,5575.57,253.43499999999997,22,1.873368,9.0,21,93.07608076224989,16342.1191,2353.08,42.857142857142854,0.03359957815972179
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-02,0.0,3749.62,624.9366666666666,6,0.65368257,0.0,0,0.0,71.8424,3749.62,,0.017433301774579822
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-03,7.052034,7642.7300000000005,694.7936363636364,11,1.63439463,2.0,2,0.2847278591532623,705.4973,6748.2300000000005,100.0,0.021384958385289025
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-04,38.924339,2986.46,497.74333333333334,6,1.003446,6.0,6,6.617284458392503,-410.9611,0.0,100.0,0.03359984731086303
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-05,-171.805679,11679.97,614.7352631578947,19,3.0847059999999997,4.0,5,89.19282246523305,-15031.59775,2999.3999999999996,80.0,0.02641022194406321
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-06,-1400.5515480000001,15020.9,751.045,20,4.02728,4.0,7,365.3371320009865,4548.75552,8347.929999999998,57.14285714285714,0.026811176427511
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-07,-10680.756695,33514.19,558.5698333333333,60,8.39342098,10.0,42,446.6195856524536,-7001.59446,9198.75,23.809523809523807,0.025044379649336593
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-08,-1635.8771990000002,20523.74,684.1246666666667,30,4.4902456299999995,12.0,21,379.67286865702124,-1176.39036,7689.58,57.14285714285714,0.021878301079627783
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-09,-3783.541719,38654.91,623.4662903225807,62,9.48404308,26.0,45,307.8035223479017,5429.62128,11355.130000000001,57.77777777777777,0.024535157577653132
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-10,52.646891999999994,5843.77,531.2518181818182,11,1.37599112,5.0,6,32.124743946159434,267.07985,5404.150000000001,83.33333333333334,0.02354629152071351
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-11,3096.6364839999997,25919.620000000003,498.45423076923083,52,6.2058266101,33.0,35,154.72200321518494,-7717.47762,17857.94,94.28571428571428,0.023942583302147175
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-12,913.07962,17189.07,592.726551724138,29,3.668556541,10.0,13,119.41057114708792,-6312.1690499999995,9239.97,76.92307692307693,0.02134237943646748
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-13,442.307499,7484.56,415.80888888888893,18,1.183233615,11.0,11,27.9894554514361,248.86387,5968.4,100.0,0.015808993648257212
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-14,13.946437,675.12,337.56,2,0.06197693,1.0,1,,-45.650000000000006,499.88,100.0,0.009180135383339259
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-15,0.0,499.9,499.9,1,0.00314681,0.0,0,0.0,32.78,499.9,,0.0006294878975795159
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-16,17.022667,7958.9800000000005,795.898,10,1.81291242,3.0,3,1.8013259506808683,5462.4504,6828.63,100.0,0.02277820047292492
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-17,169.67583499999998,13239.61,456.538275862069,29,2.73851699,15.0,15,14.024986312731764,-21794.47541,4249.24,100.0,0.020684272346390867
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-19,105.570721,4448.71,317.765,14,1.314778,11.0,11,12.072645773457333,-7567.4329,1999.8,100.0,0.02955414041373791
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-20,-28.790234999999996,8498.45,944.2722222222224,9,0.6040997458,2.0,3,61.546399816433265,18396.03611,7248.509999999999,66.66666666666666,0.007108352061846572
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-21,-2.1503300000000003,2999.74,249.97833333333332,12,0.51616288,5.0,8,0.9109136909757539,5054.16858,1749.9799999999998,62.5,0.017206920599785316
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-22,160.61063000000001,13437.03,363.16297297297297,37,3.555174,15.0,19,66.95082657540198,-27285.3437,1176.49,78.94736842105263,0.02645803425310504
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-23,158.971762,12248.26,395.1051612903226,31,1.92023693,3.0,3,33.45663369705207,-7489.83601,4750.090000000001,100.0,0.015677630373620414
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-24,260.76838200000003,5277.9800000000005,310.4694117647059,17,1.173425,5.0,7,51.17620699698565,-444.60276,933.58,71.42857142857143,0.022232463935066064
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-25,145.270624,5450.4400000000005,286.8652631578948,19,1.1106217200000001,3.0,3,40.95835958879283,-728.1313921,2249.54,100.0,0.020376735089277197
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-26,2.336769,999.9200000000001,249.98000000000002,4,0.09598899999999999,1.0,1,,-717.9300000000001,249.93,100.0,0.009599667973437873
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-27,364.302365,5816.889999999999,342.16999999999996,17,1.69063289,13.0,16,41.38027354181028,20144.90995,3121.95,81.25,0.029064205958854304
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-28,143.30163199999998,2898.55,414.0785714285715,7,0.314013,4.0,4,10.697644375102493,-4701.14,898.86,100.0,0.0108334512083628
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-29,30.495403,1849.8200000000002,369.96400000000006,5,0.261559,1.0,1,,-98.44,0.0,100.0,0.014139700078926596
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-30,37.385304,2093.09,299.0128571428572,7,0.703274,1.0,1,,-6630.11,0.0,100.0,0.03359979742868199
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-14,0.0,24979.8,24979.8,1,4.898,0.0,0,0.0,48980.0,24979.8,,0.0196078431372549
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-19,-136.63184100000035,978758.71,6004.654662576687,163,256.012648,36.0,45,993.9702686024883,75223.3,731113.5200000001,80.0,0.02615687047117057
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-20,61212.799649,1765946.3599999999,10767.965609756096,164,468.52832,99.0,99,937.397850045652,-124198.402,598211.3,100.0,0.026531288300285637
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-26,0.0,64536.590000000004,7170.732222222223,9,22.587804000000002,0.0,0,0.0,29877.0,64536.590000000004,,0.03499999612622855
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-27,357.346725,64893.91,7210.434444444445,9,22.712863,9.0,9,42.692634498805454,-29877.0,0.0,100.0,0.034999991524628425
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-30,2227.18659,248389.74,6536.572105263158,38,56.166067999999996,25.0,25,98.13421526480859,0.0,123081.27,100.0,0.02261207246321849
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-07,0.0,202381.33,4399.5941304347825,46,70.83344,0.0,0,0.0,322487.6,202381.32999999996,,0.03499998740002351
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-08,0.0,498189.02,5356.8711827956995,93,174.366129,0.0,0,0.0,310304.0,498189.01999999996,,0.03499999437964329
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-09,38165.72224,857791.1,6973.911382113821,123,244.989261,83.0,83,1102.2996765988564,-84026.7,220950.24000000002,100.0,0.028560480634504136
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-12,927.412681,323771.05,830.1821794871795,390,32.376978,390.0,390,3.070185210596726,-548764.9,0.0,100.0,0.009999960774751172
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-13,0.0,157438.69,6845.160434782609,23,15.743859,0.0,0,0.0,34908.8,157438.69,,0.009999993648321133
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-16,13963.52,171402.19999999998,42850.549999999996,4,17.14022,4.0,4,4781.5181083835705,-34908.799999999996,0.0,100.0,0.01
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-18,1519.769822,117502.78,3916.7593333333334,30,41.12595,20.0,20,77.83134610521611,1.4210854715202004e-14,57991.49999999999,100.0,0.03499998042599503
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-20,-2427.873799,111655.81999999999,2596.646976744186,43,39.079508000000004,0.0,36,178.51944839540784,0.0,57041.85,0.0,0.034999974027327914
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-20,0.0,19999.92,1538.4553846153844,13,0.28503619,0.0,0,0.0,814.39,19999.92,,0.0014251866507466032
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-24,856.4737299999999,740958.59,9622.83883116883,77,159.335608,7.0,7,124.52749453587441,74258.56,720079.6699999999,100.0,0.021503982833912486
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-25,11271.895074,711472.9500000001,3974.7092178770954,179,136.515668,114.0,114,122.28527891960857,73923.55,550100.36,100.0,0.019187752394521813
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-26,22640.870668,522673.5,8430.217741935483,62,182.935685,54.0,54,1194.2901754359573,-143385.6,50017.08,100.0,0.03499999234703883
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-28,22299.186495,1322353.09,14857.899887640451,89,387.823865,72.0,72,520.8239144344823,-4796.510000000001,299998.75,100.0,0.029328313892320542
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-03,0.0,800069.72,5926.442370370371,135,155.024779,0.0,0,0.0,15248.04,800069.72,,0.019376408720979964
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-04,0.0,260009.12,6666.900512820513,39,41.003485,0.0,0,0.0,19772.8,260009.12,,0.01577001799013819
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-06,5109.859504,245357.98,3407.7497222222223,72,85.875268,5.0,5,1726.6898598387731,-9864.599999999999,200253.9,100.0,0.03499998981080624
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-10,0.08712,907531.02,4583.49,198,217.63594600000002,1.0,1,,18318.21,907431.15,100.0,0.02398110270654991
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-13,0.0,65244.9,4349.66,15,6.5244860000000005,0.0,0,0.0,5357.2300000000005,65244.9,,0.009999993869252616
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-19,4839.59228,590529.22,3910.7895364238407,151,99.745873,151.0,151,75.30185203687704,-38974.0,0.0,100.0,0.016890929292203358
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-20,0.0,40007.36,909.2581818181818,44,14.002555,0.0,0,0.0,2738.48,40007.36,,0.03499994750965822
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-21,4350.379248,94357.24,1347.9605714285715,70,18.761916,53.0,53,177.11912468317735,-2738.48,24999.85,100.0,0.019883917757662264
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-23,2897.148962,302986.27,3986.6614473684212,76,81.04532900000001,26.0,26,162.01849457205182,8741.2,200044.25,100.0,0.026748845417978843
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-24,79477.806539,1816629.3800000001,7730.337787234043,235,399.697301,235.0,235,1071.0374312776548,-20831.74,0.0,100.0,0.022002137882411656
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-26,9261.449882,689410.4500000001,4924.3603571428575,140,121.230248,85.0,85,163.01260416891077,2.842170943040401e-14,340075.11000000004,100.0,0.017584625820510843
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-29,314.6728,350341.06,15232.22,23,122.619356,3.0,3,169.19916164358892,22006.03128,300025.27999999997,100.0,0.03499999571845789
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-30,5362.529222,355386.12,16153.914545454545,22,48.937095,21.0,21,516.5929445069233,-22004.80429,99999.68,100.0,0.013770119947284378
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-31,4750.8109939999995,344764.02,7494.870000000001,46,95.667413,26.0,26,257.4211980969357,-1.2269900000027283,120006.81,100.0,0.027748665014406083
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-02,81.54005599999999,867090.83,14451.513833333333,60,153.482324,9.0,9,17.955941577873173,4220.37558,567077.61,100.0,0.01770083579363883
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-03,0.0,499998.44,33333.22933333334,15,24.999915,0.0,0,0.0,4406.55,499998.44,,0.0049999985999956325
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-04,31134.240601999998,949394.2,6205.190849673202,153,254.01820800000002,102.0,102,522.4767919563815,-629.3000000000006,421466.09,100.0,0.026755820501115343
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-06,0.0,1359634.0,6236.853211009175,218,153.581158,0.0,0,0.0,98152.14,1359634.0,,0.011295772097490941
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-07,13642.628143,678504.51,9168.979864864865,74,118.601356,40.0,40,449.6050703673827,-84151.79999999999,389811.56999999995,100.0,0.017479818372909562
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-08,221.0,156825.0,52275.0,3,47.047498,1.0,1,,0.0,78302.0,100.0,0.02999999872469313
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-09,181694.59351,5749695.97,17370.68268882175,331,999.418019,179.0,185,2251.983234502417,-22004.37033,1440026.5700000003,96.75675675675676,0.017382102013995707
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-10,7701.541185,4461096.41,24922.326312849164,179,1183.262565,37.0,37,200.44780862117307,15006.07947,3316219.8,100.0,0.026524030333610296
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-11,122461.112004,2224625.14,22470.96101010101,99,111.231202,74.0,74,3678.5309180119402,-15005.0,0.0,100.0,0.004999997527673359
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-12,0.0,727967.08,16929.466976744185,43,154.740108,0.0,0,0.0,-5673.55,0.0,,0.021256470553586024
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-13,14061.0,1176145.01,37940.161612903226,31,58.807241000000005,31.0,31,1235.2621180008025,6005.0,1176145.01,100.0,0.00499999919227647
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-14,7470.8321,955195.1799999999,18369.138076923075,52,155.589524,25.0,25,603.5514678624095,-3.0000000000001137,347360.15,100.0,0.01628876770504642
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-15,0.0,86059.99,1955.9088636363638,44,4.302979,0.0,0,0.0,-1.0,0.0,,0.004999976179406946
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-16,3088.0,166444.0,166444.0,1,8.3222,1.0,1,,2.0,166444.0,100.0,0.005
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-17,-110.0,169642.0,28273.666666666668,6,50.892595,0.0,6,13.838627871818312,2.0,169642.00000000003,0.0,0.02999999705261669
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-21,-681.29819,702502.7,30543.59565217391,23,122.852796,0.0,22,57.46391704225635,1.1102230246251565e-16,351592.0,0.0,0.01748787527791708
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-22,132.0,276778.99,34597.37375,8,36.662197,1.0,1,,-2.0,45580.5,100.0,0.013246018781989197
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-23,3334.477567,634368.12,4499.064680851064,141,116.036781,52.0,88,248.81439183076697,2.0,408258.06,59.09090909090909,0.018291710655321078
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-24,0.0,187194.0,93597.0,2,9.3597,0.0,0,0.0,-2.0,0.0,,0.005
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-25,0.0,95634.0,47817.0,2,4.781699,0.0,0,0.0,-1.0,0.0,,0.004999998954346781
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-26,47.876234000000004,282780.0,6897.073170731707,41,14.13899,41.0,41,2.7272192272508042,3.0,282780.0,100.0,0.004999996463682014
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-30,510.0,376290.0,75258.0,5,84.601498,4.0,4,105.51094693895512,-7.632783294297951e-17,187889.99999999997,100.0,0.022483057748013503
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-13,65.480454,12067.08,1508.385,8,4.223476,1.0,1,,0.0,6000.799999999999,100.0,0.034999983425982095
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-14,338.42832,20345.1,3390.85,6,7.120782,1.0,1,,0.0,10003.35,100.0,0.034999985254434735
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-15,0.0,5994.71,2997.355,2,2.098147,0.0,0,0.0,1.6535,5994.71,,0.034999974977938886
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-16,228.57984,54048.03,4913.4572727272725,11,18.916808,1.0,1,,11.6499,47824.75000000001,100.0,0.034999995374484505
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-17,429.683075,60238.979999999996,6693.219999999999,9,21.08364,4.0,4,42.0945557726755,-13.3034,5992.3099999999995,100.0,0.03499999501983599
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-18,0.0,34001.9,2833.491666666667,12,11.900658,0.0,0,0.0,9.6233,34001.9,,0.03499997941291516
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-19,0.0,9067.51,2266.8775,4,3.173628,0.0,0,0.0,2.6849,9067.51,,0.03499999448580702
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-20,0.0,9744.18,9744.18,1,3.410463,0.0,0,0.0,2.8186,9744.18,,0.034999999999999996
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-25,1302.916428,57116.32,8159.4742857142855,7,19.990712,6.0,6,167.0084022145791,-15.9576,0.0,100.0,0.034999999999999996
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-26,77.765113,51051.47,3403.4313333333334,15,17.868009999999998,8.0,8,8.16748120570269,0.8308,26986.8,100.0,0.03499999118536645
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-27,132.02607999999998,60000.97,3157.9457894736843,19,21.000329999999998,5.0,5,25.9214976405315,8.4942,44942.42,100.0,0.03499998416692263
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-28,883.097404,76926.87,7692.687,10,26.924402999999998,6.0,6,99.72022595298661,-8.4942,23013.97,100.0,0.03499999805009615
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-29,0.0,30001.39,3750.17375,8,10.500487,0.0,0,0.0,8.5215,30001.39,,0.035000001666589446
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-31,913.627084,75909.42,3450.4281818181817,22,26.568281,12.0,12,114.89032852335878,-6.0451,26997.26,100.0,0.034999978922247064
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-01,266.409992,216251.92,7208.397333333333,30,75.68816,8.0,8,66.50896789808702,-5.0466,98992.98,100.0,0.03499999445091632
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-02,617.35082,107405.68,3977.988148148148,27,37.591966,4.0,4,207.1750335659868,-16.412200000000002,26398.420000000002,100.0,0.03499997951691196
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-03,0.0,21000.15,7000.05,3,7.350053,0.0,0,0.0,-6.302,0.0,,0.035000002380935376
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-04,0.0,74987.58,2585.7786206896553,29,26.245632,0.0,0,0.0,-21.9823,0.0,,0.03499997199536243
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-05,4444.4983010000005,172531.56999999998,17253.157,10,60.38604000000001,7.0,7,903.2445543225,52.7373,172531.56999999998,100.0,0.03499999449376136
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-06,236.33513399999998,68223.67,4263.979375,16,23.878277,4.0,4,73.42902846085116,-20.4808,0.0,100.0,0.03499998900674796
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-07,0.0,49988.14,2173.397391304348,23,17.495845,0.0,0,0.0,-14.7128,0.0,,0.03499999199810194
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-08,0.0,163166.37,5827.370357142857,28,57.10822,0.0,0,0.0,-46.049,0.0,,0.0349999941777218
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-09,0.0,57063.840000000004,19021.280000000002,3,19.972341,0.0,0,0.0,-16.2979,0.0,,0.034999994742730245
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-10,5207.443414,363737.11,7739.08744680851,47,127.307957,36.0,36,205.12301281670992,98.9063,351370.39,100.0,0.034999991339899304
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-11,389.743164,64399.82,6439.982,10,22.539934,2.0,2,80.4388792659511,4.4787,40006.18,100.0,0.034999995341601885
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-12,0.0,270346.22000000003,8448.319375000001,32,94.621161,0.0,0,0.0,81.737,270346.22000000003,,0.034999994081663134
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-13,-36565.98544,574505.04,8976.64125,64,201.076743,3.0,41,3408.7454067105177,-33.5925,240998.30000000002,7.317073170731707,0.03499999634467958
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-14,0.0,50012.46,7144.637142857143,7,17.504355999999998,0.0,0,0.0,16.905,50012.46000000001,,0.03499999000249138
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-15,0.0,50013.950000000004,16671.31666666667,3,17.504880999999997,0.0,0,0.0,15.909799999999999,50013.950000000004,,0.03499999700083676
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-18,1509.898976,291817.74,10808.064444444444,27,102.136201,25.0,25,105.91177843645686,-89.3447,9003.8,100.0,0.03499999725856283
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-19,436.546486,45440.18000000001,5680.022500000001,8,15.904059,2.0,2,307.6453921640578,-8.719,9000.85,100.0,0.03499999119721796
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-20,0.0,11999.59,5999.795,2,4.199857,0.0,0,0.0,-3.8279000000000005,0.0,,0.03500000416680903
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-21,0.0,14998.2,4999.400000000001,3,5.249369,0.0,0,0.0,-4.7562,0.0,,0.03499999333253324
